Listid,Listname,Published,Sectorcode,Status,Competitorid,Fiscode,Lastname,Firstname,Nationcode,Gender,Birthdate,Skiclub,Nationalcode,Competitorname,Birthyear,Calculationdate,DHpoints,DHpos,DHSta,SLpoints,SLpos,SLSta,GSpoints,GSpos,GSSta,SGpoints,SGpos,SGSta,ACpoints,ACpos,ACSta
331,"6th FIS points list 2021/2022",1,AL,O,252798,160135,GEORGALLIDES,Konstantinos,CYP,M,2004-10-08,"Limassol Ski Club",,"GEORGALLIDES Konstantinos",2004,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,226721,345170,GEORGE,Alyssa,LBN,W,2001-06-25,"Faraya Mzaar",,"GEORGE Alyssa",2001,28-09-2021,,,,339.57,2345,*,367.46,2359,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,202524,345140,GEORGE,Sonia,LBN,W,1999-12-01,"Faraya Mzaar",,"GEORGE Sonia",1999,28-09-2021,,,,689.52,2469,*,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,261081,95179,GEORGIEVA,Kristina,BUL,W,2005-09-24,Borovets,2493,"GEORGIEVA Kristina",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,260820,6296527,GERARD,Aline,ITA,W,2005-07-30,"S.C. AOSTA A.S.D.",ITA51956,"GERARD Aline",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,253079,6191483,GERAT,Matthis,FRA,M,2004-01-04,"SC TETE NOIRE",2669349,"GERAT Matthis",2004,28-09-2021,,,,116.52,2213,*,97.31,1918,*,136.52,1363,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,238922,561440,GERDOL,Janko,SLO,M,2003-03-01,"ASK KRANJSKA GORA",SLO,"GERDOL Janko",2003,28-09-2021,142.06,839,*,109.34,2083,*,110.23,2187,*,120.86,1187,*,179.20,843,*
331,"6th FIS points list 2021/2022",1,AL,O,260051,460166,GERE,Lucian,ROU,M,1988-05-17,"CS STIINTA PETROSANI",ROU,"GERE Lucian",1988,28-09-2021,,,,202.45,3133,*,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,259705,525134,GEREK,Nehir,TUR,W,2004-12-04,,TUR,"GEREK Nehir",2004,28-09-2021,,,,316.91,2317,*,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,216268,525111,GEREK,Yagmur,TUR,W,2000-09-23,,TUR,"GEREK Yagmur",2000,28-09-2021,,,,,,,754.68,2470,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,262517,207031,GERG,Alina,GER,W,2005-10-09,"SC Lenggries",OL,"GERG Alina",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,240236,555072,GERMANE,Dzenifera,LAT,W,2003-03-24,,,"GERMANE Dzenifera",2003,28-09-2021,,,,24.85,103,*,40.86,308,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,251896,550125,GERMANIS,Emils,LAT,M,2002-03-28,"SK Pantera",,"GERMANIS Emils",2002,28-09-2021,,,,174.69,2950,*,206.81,3253,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,260739,10000282,GEROSA,Lorenzo,ITA,M,2005-05-22,"S.C. RADICI GROUP S.S.D. A R.L.",ITA51426,"GEROSA Lorenzo",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,251172,203182,GERSTL,Tim,GER,M,2000-12-27,"TV Schierling",BW,"GERSTL Tim",2000,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,263684,6191566,GERVAIS,Kilian,FRA,M,2004-12-03,"SKI CLUB DES DEUX ALPES",2678619,"GERVAIS Kilian",2004,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,262736,405231,GERZON,Femke,NED,W,2005-03-15,"Snowsports Academy Racing",NED,"GERZON Femke",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,200803,525102,GEZER,Ceren,TUR,W,1998-01-09,,,"GEZER Ceren",1998,28-09-2021,,,,439.71,2413,*,663.41,2463,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,262871,56728,GFRERER,Laura,AUT,W,2005-01-17,"USV Raiffeisen Zederhaus",,"GFRERER Laura",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,236190,260450,GHAHREMANLUO,Soroosh,IRI,M,1992-08-19,,,"GHAHREMANLUO Soroosh",1992,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,235553,340596,GHANEM,Paul,LBN,M,1995-06-08,"Holiday Beach",LBN,"GHANEM Paul",1995,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,142447,740030,GHAZARYAN,Arsen,ARM,M,1992-01-04,FIMA,,"GHAZARYAN Arsen",1992,28-09-2021,,,,132.39,2460,*,161.82,2945,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,133841,740027,GHAZARYAN,Misha,ARM,M,1990-08-31,"Tsakhadzor Winter Sports School",,"GHAZARYAN Misha",1990,28-09-2021,,,,227.53,3266,*,267.39,3490,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,260836,6296532,GHESER,Emma,ITA,W,2005-09-15,"SKI TEAM POLISPORTIVA ALPE CIMBRA A.S.D.",ITA52337,"GHESER Emma",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,261200,10000311,GHETTA,Thomas,ITA,M,2005-07-04,"SKI TEAM FASSA A.S.D.",ITA51773,"GHETTA Thomas",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,260742,6296523,GHILARDI,Letizia,ITA,W,2005-02-27,"S.C. RADICI GROUP S.S.D. A R.L.",ITA50757,"GHILARDI Letizia",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,213476,6295352,GHISALBERTI,Ilaria,ITA,W,2000-09-20,"C.S. CARABINIERI SEZ. SCI",ITA42221,"GHISALBERTI Ilaria",2000,28-09-2021,106.72,344,*,63.26,647,*,27.54,127,*,49.09,178,*,75.21,127,*
331,"6th FIS points list 2021/2022",1,AL,O,259187,465140,GHITOC,"Irina Tania",ROU,W,2004-12-17,"CSM CORONA BRASOV",ROU,"GHITOC Irina Tania",2004,28-09-2021,,,,225.36,2142,*,213.37,2102,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,236204,260454,GHOLIPOOR,Seyedmohammadbagher,IRI,M,1986-04-28,,,"GHOLIPOOR Seyedmohammadbagher",1986,28-09-2021,,,,,,,568.39,3810,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,252489,6533507,GIACOBAZZI,Luke,USA,M,2004-06-05,"Team Palisades Tahoe",6783588,"GIACOBAZZI Luke",2004,28-09-2021,204.80,1131,*,106.37,2018,*,108.60,2149,*,128.55,1281,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,239879,6294578,GIACOLETTI,Andrea,ITA,M,2003-02-25,"S.C. FORMAZZA A.S.D.",ITA46046,"GIACOLETTI Andrea",2003,28-09-2021,,,,130.22,2436,*,108.11,2141,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,263220,6296601,GIACOLETTI,Linda,ITA,W,2005-09-30,"S.C. FORMAZZA A.S.D.",ITA52471,"GIACOLETTI Linda",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,230063,6294198,GIACOMELLI,Enrico,ITA,M,2002-01-03,"S.C. BORMIO A.S.D.",ITA44029,"GIACOMELLI Enrico",2002,28-09-2021,59.47,239,*,116.05,2206,*,54.90,811,*,54.91,287,*,98.34,363,*
331,"6th FIS points list 2021/2022",1,AL,O,252431,565517,GIACOMELLI,Nika,SLO,W,2004-09-13,"SD NOVINAR",SLO,"GIACOMELLI Nika",2004,28-09-2021,,,,264.55,2224,*,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,203772,6295092,GIANNECCHINI,Selvaggia,ITA,W,1999-01-06,"2000 SKI CLUB A.S.D.",ITA40256,"GIANNECCHINI Selvaggia",1999,28-09-2021,,,,300.96,2294,*,227.33,2149,*,377.25,1388,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,257467,235378,GIANNOULI,"Olga Aggeliki",GRE,W,2004-05-22,"EOS Metsovou",GRE,"GIANNOULI Olga Aggeliki",2004,28-09-2021,,,,330.23,2331,*,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,257468,230820,GIANNOULIS,Georgios,GRE,M,2004-05-22,"EOS Metsovou",GRE,"GIANNOULIS Georgios",2004,28-09-2021,,,,429.41,3674,*,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,263585,6191558,GIBERT,Thomas,FRA,M,2005-12-12,"SC DE BOLQUERE-PYRENEES 2000",2681637,"GIBERT Thomas",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,239557,108421,GIBSON,Charlotte,CAN,W,2003-01-24,"PRINCE GEORGE",CAN,"GIBSON Charlotte",2003,28-09-2021,248.39,691,*,107.77,1363,*,112.15,1492,*,156.86,937,*,,,
331,"6th FIS points list 2021/2022",1,AL,E,253680,225823,GIBSON,Sophie,GBR,W,2004-12-08,Ambition,GBR,"GIBSON Sophie",2004,28-09-2021,,,,234.32,2160,*,212.27,2100,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,253575,507288,"GIDLUND EKHOLM",Ella,SWE,W,2004-06-19,"Sollentuna SLK",Sweden,"GIDLUND EKHOLM Ella",2004,28-09-2021,,,,253.31,2200,*,232.92,2161,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,262637,108642,GIESBRECHT,Kendra,CAN,W,2005-10-29,BAR,CAN,"GIESBRECHT Kendra",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,126982,194298,GIEZENDANNER,Blaise,FRA,M,1991-11-29,"ARMEE - CS CHAMONIX",2324019,"GIEZENDANNER Blaise",1991,28-09-2021,20.10,63,*,999.99,3802,*,215.93,3296,*,22.65,70,*,66.12,161,*
331,"6th FIS points list 2021/2022",1,AL,O,221794,56552,GIGLER,Sonja,AUT,W,2001-12-04,,,"GIGLER Sonja",2001,28-09-2021,,,,44.62,324,*,56.48,630,*,102.59,614,*,227.65,633,*
331,"6th FIS points list 2021/2022",1,AL,O,253354,20506,"GIL SIXTO",Cerni,AND,M,2004-07-21,ECAP,AND,"GIL SIXTO Cerni",2004,28-09-2021,,,,108.68,2072,*,119.81,2381,*,146.07,1472,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,173795,299269,GILARDONI,Carole,ITA,W,1996-11-12,"S.C. PENNA NERA A.D.",ITA38570,"GILARDONI Carole",1996,28-09-2021,,,,89.07,1083,*,66.37,820,*,999.99,1459,*,999.99,928,*
331,"6th FIS points list 2021/2022",1,AL,O,253544,6100571,GILBERT,Sascha,CAN,M,2004-05-23,WMSC,CAN,"GILBERT Sascha",2004,28-09-2021,,,,111.37,2130,*,103.61,2047,*,160.53,1612,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,261760,6537516,GILBERTSON,Fantaye,USA,W,2005-05-24,"Team Gilboa Ski Club of MN Inc.",6862934,"GILBERTSON Fantaye",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,254566,6537383,GILCHRIST,Caroline,USA,W,2004-03-05,"Steamboat Springs Winter Sports Clu",6521848,"GILCHRIST Caroline",2004,28-09-2021,206.14,627,*,149.16,1768,*,101.87,1372,*,128.12,802,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,256248,108581,GILDAY,Ellen,CAN,W,2004-04-16,"DEVILS GLEN",CAN,"GILDAY Ellen",2004,28-09-2021,,,,113.67,1427,*,105.55,1415,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,202821,6532354,GILE,Bridger,USA,M,1999-10-15,,6171169,"GILE Bridger",1999,28-09-2021,33.39,117,*,22.10,100,*,19.17,65,*,29.94,115,*,39.23,48,*
331,"6th FIS points list 2021/2022",1,AL,O,262366,6533829,GILES,Henry,USA,M,2005-11-23,"Buck Hill Ski Racing Team",6791851,"GILES Henry",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,212698,415227,GILLARD,Amelia,NZL,W,2000-03-09,"Mt Hutt Ski Club / Lillehammer",,"GILLARD Amelia",2000,28-09-2021,183.42,585,*,152.25,1795,*,84.43,1129,*,165.47,988,*,309.27,766,*
331,"6th FIS points list 2021/2022",1,AL,O,262416,415264,GILLARD,Selma,NZL,W,2005-07-11,"Mt Hutt Ski Club",,"GILLARD Selma",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,222469,410446,GILLARD,Thomas,NZL,M,2001-12-18,"Mt Hutt Ski Club / Lillehammer",,"GILLARD Thomas",2001,28-09-2021,251.85,1230,*,93.49,1735,*,95.68,1878,*,131.58,1312,*,999.99,1298,*
331,"6th FIS points list 2021/2022",1,AL,O,228285,502498,GILLBERG,Oskar,SWE,M,2002-10-15,"Taeby Slk",SWE,"GILLBERG Oskar",2002,28-09-2021,134.91,798,*,37.69,331,*,43.51,497,*,182.42,1776,*,183.73,861,*
331,"6th FIS points list 2021/2022",1,AL,O,253776,6537311,GILLENWATER,Audrey,USA,W,2004-03-02,"Flagstaff Ski Club Inc",6444256,"GILLENWATER Audrey",2004,28-09-2021,328.16,738,*,,,,,,,265.05,1279,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,253775,6537310,GILLENWATER,Hannah,USA,W,2004-03-02,"Flagstaff Ski Club Inc",6444239,"GILLENWATER Hannah",2004,28-09-2021,363.76,756,*,,,,260.80,2222,*,313.28,1350,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,262089,6533794,GILLEST,Garrett,USA,M,2005-11-30,"Winter Park Competition Center",6422908,"GILLEST Garrett",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,E,229102,221514,GILLETT,James,GBR,M,2002-05-27,Evolution,GBR,"GILLETT James",2002,28-09-2021,206.04,1134,*,91.29,1679,*,151.45,2842,*,218.58,2000,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,238762,6537037,GILLETTE,Wells,USA,W,2003-09-03,"Holderness School",6456192,"GILLETTE Wells",2003,28-09-2021,,,,169.54,1902,*,179.13,1982,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,260725,10000279,GILLIO,Daniel,ITA,M,2005-07-26,"A.S.V. PRAD RAIFFEISEN WERBERING",ITA51927,"GILLIO Daniel",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,228432,6533011,GILLIS,Daniel,USA,M,2002-07-28,,6263895,"GILLIS Daniel",2002,28-09-2021,108.88,611,*,44.48,504,*,43.64,501,*,74.39,522,*,132.91,586,*
331,"6th FIS points list 2021/2022",1,AL,O,255720,6537392,GILLIS,Emily,USA,W,2004-07-05,"Proctor Academy",6428927,"GILLIS Emily",2004,28-09-2021,,,,131.57,1612,*,135.13,1697,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,211921,6532619,GILLIS,Robert,USA,M,2000-02-12,,6238943,"GILLIS Robert",2000,28-09-2021,,,,71.97,1180,*,39.68,388,*,143.18,1440,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,177571,325119,GIM,Sohui,KOR,W,1996-08-19,,KOR,"GIM Sohui",1996,28-09-2021,,,,31.06,148,*,40.45,302,*,860.76,1438,*,999.99,928,*
331,"6th FIS points list 2021/2022",1,AL,O,228434,6533012,GINDER,Gabriel,USA,M,2002-08-30,"Waterville Valley Bbts",6356743,"GINDER Gabriel",2002,28-09-2021,,,,171.96,2930,*,282.54,3541,*,213.40,1971,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,230124,512497,GINI,Silvano,SUI,M,2002-04-08,"Alpina St. Moritz",SUI,"GINI Silvano",2002,28-09-2021,58.00,231,*,42.92,461,*,31.43,217,*,57.23,321,*,88.35,287,*
331,"6th FIS points list 2021/2022",1,AL,O,161182,6531063,GINNIS,AJ,GRE,M,1994-11-17,"SXO Arachovas",GRE,"GINNIS AJ",1994,28-09-2021,,,,14.34,55,*,151.68,2847,*,999.99,2430,*,999.99,1298,*
331,"6th FIS points list 2021/2022",1,AL,O,238942,6294530,GIORDA,Luca,ITA,M,2003-04-23,"S.C. AOSTA A.S.D.",ITA46362,"GIORDA Luca",2003,28-09-2021,121.87,727,*,94.88,1772,*,98.18,1936,*,110.13,1027,*,210.72,962,*
331,"6th FIS points list 2021/2022",1,AL,O,220577,6295509,GIORDANO,"Flavia Diletta",ITA,W,2001-05-10,"C.S. CARABINIERI SEZ. SCI",ITA43089,"GIORDANO Flavia Diletta",2001,28-09-2021,,,,32.71,160,*,45.30,392,*,82.03,429,*,133.03,365,*
331,"6th FIS points list 2021/2022",1,AL,O,246766,6296142,GIORDANO,Lucia,ITA,W,2003-09-25,"S.C. PRAGELATO A.S.D.",ITA47257,"GIORDANO Lucia",2003,28-09-2021,136.37,460,*,165.73,1880,*,175.75,1966,*,159.91,953,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,233181,6294308,GIOVANNETTI,Giulio,ITA,M,2002-05-21,"SKI TEAM FASSA A.S.D.",ITA44741,"GIOVANNETTI Giulio",2002,28-09-2021,205.54,1133,*,76.77,1310,*,76.32,1403,*,96.98,829,*,141.80,633,*
331,"6th FIS points list 2021/2022",1,AL,O,224382,6293965,GIOVANNONE,Davide,ITA,M,2001-09-25,"BZ SKI ACADEMY A.S.D.",ITA43651,"GIOVANNONE Davide",2001,28-09-2021,175.38,1013,*,75.66,1276,*,58.13,903,*,120.06,1171,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,255872,6294919,GIOVE,Girolamo,ITA,M,2004-12-19,"S.C. SANSICARIO CESANA VIA LATTEA A.S.D.",ITA50237,"GIOVE Girolamo",2004,28-09-2021,101.76,553,*,90.83,1664,*,109.25,2165,*,119.20,1157,*,209.36,955,*
331,"6th FIS points list 2021/2022",1,AL,O,245057,6294637,GIRALDI,Alessandro,ITA,M,2003-06-18,"SKI COLLEGE VENETO-FALCADE S.C.S.D.",ITA46690,"GIRALDI Alessandro",2003,28-09-2021,120.29,712,*,142.06,2601,*,124.52,2470,*,83.57,627,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,234445,6191237,GIRARD,Corentin,FRA,M,2002-06-13,"CS DES VILLARDS",2652318,"GIRARD Corentin",2002,28-09-2021,208.55,1138,*,65.74,1023,*,76.64,1410,*,115.26,1110,*,210.42,961,*
331,"6th FIS points list 2021/2022",1,AL,O,253078,6191482,"GIRARD GUILLEMET",Matis,FRA,M,2004-06-04,"SC LES HOUCHES",2661216,"GIRARD GUILLEMET Matis",2004,28-09-2021,,,,121.21,2295,*,113.54,2246,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,255871,6294918,GIRARDI,"Edoardo Paolo",ITA,M,2004-04-05,"S.C. SANSICARIO CESANA VIA LATTEA A.S.D.",ITA48425,"GIRARDI Edoardo Paolo",2004,28-09-2021,109.28,614,*,87.02,1581,*,72.64,1296,*,103.46,923,*,164.71,763,*
331,"6th FIS points list 2021/2022",1,AL,O,239157,198335,GIRAUD,Amelie,FRA,W,2003-04-23,"SSC VALLOIRE GALIBIER",2643245,"GIRAUD Amelie",2003,28-09-2021,112.00,369,*,53.07,463,*,50.50,506,*,89.72,503,*,138.32,384,*
331,"6th FIS points list 2021/2022",1,AL,O,263830,198480,GIRAUD,Eulalie,FRA,W,2005-11-03,"SKI CLUB ARACHES LES CARROZ",2679472,"GIRAUD Eulalie",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,136055,194542,"GIRAUD MOINE",Valentin,FRA,M,1992-01-23,"DOUANES - EC CHAMPSAUR",2349384,"GIRAUD MOINE Valentin",1992,28-09-2021,12.62,38,*,616.19,3764,*,123.27,2444,*,42.38,183,*,67.29,168,*
331,"6th FIS points list 2021/2022",1,AL,O,263226,10000382,GIRAUDO,Fabrizio,ITA,M,2005-05-23,"S.C. VAL VERMENAGNA A.D.",ITA51439,"GIRAUDO Fabrizio",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,253198,496575,"GISASOLA GISASOLA",Jone,ESP,W,2004-06-11,CANDANCHU,ESP,"GISASOLA GISASOLA Jone",2004,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,20518,515747,GISIN,Dominique,SUI,W,1985-06-04,Engelberg,SUI,"GISIN Dominique",1985,28-09-2021,62.21,151,*,436.49,2411,*,68.52,865,*,123.98,775,*,139.31,387,*
331,"6th FIS points list 2021/2022",1,AL,O,94507,511529,GISIN,Marc,SUI,M,1988-06-25,Engelberg,SUI,"GISIN Marc",1988,28-09-2021,12.35,36,*,340.98,3566,*,223.87,3335,*,39.72,164,*,34.97,31,*
331,"6th FIS points list 2021/2022",1,AL,O,149811,516284,GISIN,Michelle,SUI,W,1993-12-05,Engelberg,SUI,"GISIN Michelle",1993,28-09-2021,7.91,18,*,0.68,4,*,4.01,11,*,9.06,15,*,11.41,6,*
331,"6th FIS points list 2021/2022",1,AL,O,231747,422816,GISKAAS,"Eirik Schau",NOR,M,2002-07-09,"Ingierkollen Og rustad sl.Kl",03,"GISKAAS Eirik Schau",2002,28-09-2021,85.63,421,*,37.99,343,*,33.46,254,*,53.17,266,*,136.88,608,*
331,"6th FIS points list 2021/2022",1,AL,O,211973,255423,GISLADOTTIR,Halldora,ISL,W,2000-08-29,Ir,ISL,"GISLADOTTIR Halldora",2000,28-09-2021,,,,111.69,1403,*,117.24,1545,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,261221,250478,GISLASON,Stefan,ISL,M,2005-02-08,IR,ISL,"GISLASON Stefan",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,261661,512660,GISLER,Dario,SUI,M,2005-06-02,"SC Speer",SUI,"GISLER Dario",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,255527,6296293,GIUDICI,Elena,ITA,W,2004-06-14,"S.C. RADICI GROUP S.S.D. A R.L.",ITA48892,"GIUDICI Elena",2004,28-09-2021,,,,124.10,1543,*,144.16,1765,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,165341,6291623,GIUNTI,Marco,ITA,M,1995-02-08,"2000 SKI CLUB A.S.D.",ITA37411,"GIUNTI Marco",1995,28-09-2021,807.75,1380,*,315.02,3521,*,96.53,1906,*,449.09,2397,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,187492,299589,GIUNTI,Marta,ITA,W,1997-02-25,"2000 SKI CLUB A.S.D.",ITA38791,"GIUNTI Marta",1997,28-09-2021,58.21,140,*,371.97,2372,*,40.29,298,*,64.37,275,*,99.89,231,*
331,"6th FIS points list 2021/2022",1,AL,O,258225,770041,GIZATULIN,Iskander,KGZ,M,2004-04-29,Krokus,KGZ,"GIZATULIN Iskander",2004,28-09-2021,,,,,,,357.17,3656,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,E,223201,422800,GJERALDSTVEIT,Eirik,NOR,M,2001-07-04,"Voss Il",12,"GJERALDSTVEIT Eirik",2001,28-09-2021,,,,131.22,2446,*,118.73,2363,*,260.43,2162,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,231748,426384,GJETSUND,Sofie,NOR,W,2002-05-22,"Il Heming",03,"GJETSUND Sofie",2002,28-09-2021,,,,75.26,852,*,72.32,942,*,123.37,767,*,,,
331,"6th FIS points list 2021/2022",1,AL,O,189119,947016,GJURKAJ,Erestina,KOS,W,1997-09-01,,KOS,"GJURKAJ Erestina",1997,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,179905,947012,GJURKAJ,Venesa,KOS,W,1995-11-18,Peje,KOSal,"GJURKAJ Venesa",1995,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,215714,942042,GJURKAJ,Vernor,KOS,M,2000-04-04,Peja,KOS,"GJURKAJ Vernor",2000,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,260140,235397,GKIOUZELOPOULOU,Meropi,GRE,W,2004-03-24,IRBIS,GRE,"GKIOUZELOPOULOU Meropi",2004,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,261807,156126,GLAISTER,Mia,CZE,W,2005-02-05,,,"GLAISTER Mia",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,228574,6191132,GLANNAZ,Ernest,FRA,M,2001-11-25,"Sc Mont d or",2656118,"GLANNAZ Ernest",2001,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,261683,516832,GLASSEY,Lucie,SUI,W,2005-06-04,Arpettaz,SUI,"GLASSEY Lucie",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,232466,151375,GLATT,Jan,CZE,M,2002-07-29,,,"GLATT Jan",2002,28-09-2021,,,,114.15,2167,*,129.74,2564,*,145.54,1465,*,256.96,1106,*
331,"6th FIS points list 2021/2022",1,AL,O,261782,151481,GLATT,Matous,CZE,M,2005-01-04,,,"GLATT Matous",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,252409,512607,GLAUSER,Leo,SUI,M,2004-04-13,"Allalin Saas-Fee",SUI,"GLAUSER Leo",2004,28-09-2021,202.57,1125,*,126.52,2378,*,102.07,2011,*,148.90,1504,*,223.67,1009,*
331,"6th FIS points list 2021/2022",1,AL,O,188049,958800,GLAVATSKY-YEADON,Nicholas,HKG,M,1992-01-08,"Hk Ski Club",HKG,"GLAVATSKY-YEADON Nicholas",1992,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,253216,92809,GLAVCHEV,Ivan,BUL,M,2004-08-12,Ulen,2280,"GLAVCHEV Ivan",2004,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,94576,460064,GLIGOR,Bogdan,ROU,M,1988-01-21,"CS GLIGOR ARIESENI",1254,"GLIGOR Bogdan",1988,28-09-2021,,,,154.10,2737,*,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,261733,516838,GLIOTT,Noemi,SUI,W,2005-12-01,"SC Vermol",SUI,"GLIOTT Noemi",2005,28-09-2021,,,,,,,,,,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,238999,6191297,GLIZE,Alexis,FRA,M,2003-02-11,"SC PUIGMAL BASSE CERDAGNE",2665427,"GLIZE Alexis",2003,28-09-2021,,,,94.02,1746,*,118.06,2350,*,,,,,,
331,"6th FIS points list 2021/2022",1,AL,O,239495,54770,GLOECKL,Lukas,AUT,M,2003-09-02,"USC Raiffeisen Hinterstoder",aut,"GLOECKL Lukas",2003,28-09-2021,,,,104.26,1970,*,104.29,2058,*,110.34,1033,*,193.07,901,*
331,"6th FIS points list 2021/2022",1,AL,O,20666,51030,GLUECK,Gerald,AUT,M,1954-08-30,,,"GLUECK Gerald",1954,28-09-2021,,,,456.90,3690,*,467.55,3759,*,,,,,,
